id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
192.168.1.4,49296,50.112.205.124,443,tcp,0.227223873,1737,3433,SF,1,0,0,ShADFadRfR,8,2113,7,3805
192.168.1.4,43374,104.17.208.240,443,tcp,48.8301549,2988,16321,SF,1,0,0,ShADadtFfR,22,4128,25,17629
192.168.1.6,50568,192.168.1.4,22,SSH,16.58283305168152,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,55950,192.168.1.1,53,udp,0.01695013,48,281,SF,1,1,0,Dd,1,76,1,309
192.168.1.4,47548,3.236.217.171,443,tcp,3.127351999,4661,4918,RSTO,1,0,0,ShADadfR,16,5501,15,5706
192.168.1.4,54398,23.101.168.44,443,udp,0,47,134,SF,0,1,0,Dd,1,75,1,162
192.168.1.4,57611,192.168.1.1,53,udp,0.004732847,54,118,SF,1,1,0,Dd,1,82,1,146
192.168.1.4,40374,192.168.1.1,53,udp,0.042814016,1820,4231,SF,1,0,0,ShADaFdRfR,8,2196,7,4603
192.168.1.4,38503,192.168.1.1,53,udp,11.55337119,2591,5040,SF,1,0,0,ShADadfFr,16,3431,14,5764
192.168.1.4,37689,192.168.1.1,53,udp,60.10111117,1833,6349,SF,1,0,0,ShADadFf,12,2465,10,6877
192.168.1.4,54342,192.168.1.1,53,udp,0.001701117,46,127,SF,1,1,0,Dd,1,74,1,155
192.168.1.6,48312,192.168.1.4,22,SSH,16.585824012756348,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.6,33746,192.168.1.4,22,SSH,16.585242986679077,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,40345,172.253.122.156,443,udp,2.368405104,4225,9379,SF,1,0,0,IIiiiIhhhHHhH,26,5585,31,10999
192.168.1.4,50711,192.168.1.1,53,udp,0.014961004,57,421,SF,1,1,0,Dd,1,85,1,449
192.168.1.4,46385,192.168.1.1,53,udp,206.3019061,18421,10387,RSTR,1,0,0,ShADadr,35,19841,43,12119
192.168.1.4,57980,20.94.153.70,443,tcp,48.26762199,16467,18808,SF,1,0,0,ShADadFf,44,18763,35,20636
192.168.1.6,34124,192.168.1.4,22,SSH,16.592406034469604,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,42696,192.168.1.4,22,SSH,18.09014296531677,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,50082,141.193.213.10,443,tcp,31.80993509,2977,18118373,SF,1,0,5282589,ShADadttggtgtTFf,1488,107648,3745,18317237
192.168.1.4,48446,192.168.1.1,53,udp,6.640659094,10512,211595,SF,1,0,0,Dd,79,12724,186,216803
192.168.1.4,43055,142.251.16.149,443,udp,0.002027988,44,185,SF,1,1,0,IIiiihhIhHHH,1,72,1,213
192.168.1.4,41899,172.253.122.97,443,udp,0.068805933,4023,8799,SF,1,0,0,Dd,7,4219,10,9079
192.168.1.4,47272,104.18.9.76,443,tcp,2.390259027,1889,5718,SF,1,0,0,ShADadFfR,15,2653,13,6402
192.168.1.4,39351,192.168.1.1,53,udp,0.127406836,54,115,SF,1,1,0,Dd,1,82,1,143
192.168.1.4,59223,142.251.111.148,443,tcp,240.065161,2437,82315,SF,1,0,0,ShADadFf,48,4941,73,86119
192.168.1.4,55965,192.168.1.1,53,udp,117.4134541,2380,9134,SF,1,0,0,ShADadFf,19,3376,18,10078
192.168.1.6,52492,192.168.1.4,22,SSH,15.084691047668455,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,59224,104.18.28.64,443,tcp,47.48755813,2346,53155,SF,1,0,0,ShADadtFf,30,3950,34,54931
192.168.1.4,54828,142.250.189.163,443,tcp,56.30121088,3725,7221,SF,1,0,0,ShADadFf,23,4929,30,8789
192.168.1.4,37723,192.168.1.1,53,udp,0.001565933,53,124,SF,1,1,0,Dd,1,81,1,152
192.168.1.4,54663,192.168.1.1,53,udp,0.032324791,42,99,SF,1,1,0,Dd,1,70,1,127
192.168.1.4,41905,192.168.1.1,53,udp,0.046279907,1951,5824,SF,1,0,0,ShADadFRfR,11,2495,10,6352
192.168.1.4,36384,23.199.55.39,443,udp,0.001842976,50,114,SF,1,1,0,Dd,1,78,1,142
192.168.1.4,54155,142.251.179.154,443,udp,23.40155602,20829,150032,SF,1,0,0,Dd,133,24553,186,155240
192.168.1.6,38908,192.168.1.4,22,SSH,18.09049820899964,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,33958,35.190.76.233,443,udp,0.057492018,2732,6122,SF,1,0,0,Dd,5,2872,8,6346
192.168.1.6,38382,192.168.1.4,22,SSH,18.08932089805603,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.6,59834,192.168.1.4,22,SSH,18.09009814,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,45827,192.168.1.1,53,udp,0.001933813,70,138,SF,1,1,0,Dd,1,98,1,166
192.168.1.4,41665,192.168.1.1,53,udp,120.0742681,2559,54702,SF,1,0,0,IIiiiIhhhHH,30,4127,36,56582
192.168.1.4,47782,69.166.1.34,443,udp,0.015512943,53,451,SF,1,1,0,Dd,1,81,1,479
192.168.1.4,33832,63.140.39.224,443,udp,0.015179157,60,407,SF,1,1,0,Dd,1,88,1,435
192.168.1.4,57588,146.75.36.84,443,udp,0.09976387,43,43,SF,1,1,0,IIiishhhHHhH,1,71,1,71
192.168.1.4,38124,192.168.1.1,53,udp,117.172164,79133,11725,SF,1,0,0,ShADadFf,59,82209,52,14437
192.168.1.4,51320,192.168.1.1,53,udp,2.188700199,2586,7732,SF,1,0,0,ShADadFf,16,3246,17,8424
192.168.1.4,52715,192.168.1.1,53,udp,0.01233387,64,130,SF,1,1,0,IIiishhhHH,1,92,1,158
192.168.1.4,34162,108.138.85.2,443,tcp,0.051769972,1827,6197,SF,1,0,0,ShADadFRfR,11,2371,10,6725
192.168.1.4,35771,192.168.1.1,53,udp,0.001464844,48,130,SF,1,1,0,Dd,1,76,1,158
192.168.1.4,58916,64.233.180.132,443,tcp,50.1015439,4346,180474,SF,1,0,0,ShADadFf,89,8982,136,187554
192.168.1.4,53125,192.168.1.1,53,udp,0.001150131,45,110,SF,1,1,0,Dd,1,73,1,138
192.168.1.4,56314,3.166.192.31,443,tcp,124.0695338,2838,20781,SF,1,0,0,ShADadFf,24,4094,28,22245
192.168.1.4,38720,23.40.60.139,443,udp,0.002331972,45,379,SF,1,1,0,IIiiiIhhhHHhH,1,73,1,407
192.168.1.4,60951,192.168.1.1,53,udp,0.046201944,43,455,SF,1,1,0,Dd,1,71,1,483
192.168.1.6,45180,192.168.1.4,22,SSH,18.098037004470825,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.6,48196,192.168.1.4,22,SSH,18.08817195892334,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,50343,192.168.1.1,53,udp,273.6037581,2406,6112,SF,1,0,0,ShADadFfR,21,3482,21,7212
192.168.1.4,60494,192.168.1.1,53,udp,0.007158995,48,219,SF,1,1,0,Dd,1,76,1,247
192.168.1.4,35372,192.168.1.1,53,udp,0.009370089,50,219,SF,1,1,0,Dd,1,78,1,247
192.168.1.4,39708,23.55.200.133,443,tcp,5.767409086,2354,56333,SF,1,0,0,ShADadFfR,35,4158,51,59001
192.168.1.6,60802,192.168.1.4,22,SSH,18.09039711952209,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.6,56610,192.168.1.4,22,SSH,18.08655595779419,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,34359,172.253.62.94,443,udp,0.186125994,5123,37311,SF,1,0,0,Dd,26,5851,39,38403
192.168.1.4,43273,192.168.1.1,53,udp,0.115043879,58,205,SF,1,1,0,Dd,1,86,1,233
192.168.1.4,38068,172.253.115.95,443,tcp,2.277287006,2802,6979,SF,1,0,0,IIiiiIhhHhHhH,17,3694,14,7715
192.168.1.6,35680,192.168.1.4,22,SSH,0.000582933,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,51365,192.168.1.1,53,udp,0.045917034,47,196,SF,1,1,0,Dd,1,75,1,224
192.168.1.6,34216,192.168.1.4,22,SSH,18.08983803,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,38388,192.168.1.1,53,udp,124.4293361,2476,6996,RSTR,1,0,0,ShADadr,10,3004,11,7564
192.168.1.4,60378,35.170.129.38,443,tcp,2.183719158,2687,6132,SF,1,0,0,ShADadFf,15,3475,16,6972
192.168.1.4,36514,8.28.7.83,443,tcp,0.057646036,1889,4507,SF,1,0,0,ShADadFRRf,10,2381,9,4983
192.168.1.6,36478,192.168.1.4,22,SSH,18.087992906570435,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.6,47410,192.168.1.4,22,SSH,16.596048831939697,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.6,36278,192.168.1.4,22,SSH,18.089666843414307,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,59358,192.168.1.1,53,udp,0.025053024,45,213,SF,1,1,0,Dd,1,73,1,241
192.168.1.4,58309,192.168.1.1,53,udp,0.052745104,45,399,SF,1,1,0,Dd,1,73,1,427
192.168.1.4,56894,52.3.235.238,443,tcp,4.440412045,9443,6808,RSTO,1,0,0,ShADadfR,24,10699,23,8012
192.168.1.4,54277,192.168.1.1,53,udp,0.002902985,51,308,SF,1,1,0,Dd,1,79,1,336
192.168.1.4,42968,100.26.87.64,443,tcp,0.045381069,2534,4013,RSTO,1,0,0,ShADadR,10,2954,10,4425
192.168.1.4,44926,192.168.1.1,53,udp,0.049550056,42,211,SF,1,1,0,Dd,1,70,1,239
192.168.1.6,36052,192.168.1.4,22,SSH,15.082881927490234,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,43216,192.168.1.4,22,SSH,18.09069800376892,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,54220,3.16.63.235,443,tcp,0.317434072,2919,5802,SF,1,0,0,ShADadFfR,12,3527,10,6330
192.168.1.4,38056,13.107.253.40,443,udp,0.002719879,49,389,SF,1,1,0,Dd,1,77,1,417
192.168.1.4,39636,192.168.1.1,53,udp,0.046279907,1951,5824,SF,1,0,0,ShADadFRfR,11,2495,10,6352
192.168.1.4,33627,192.168.1.1,53,udp,0.016227007,45,129,SF,1,1,0,Dd,1,73,1,157
192.168.1.4,58012,151.101.128.134,443,udp,0.002566099,41,223,SF,1,1,0,Dd,1,69,1,251
192.168.1.4,42764,142.251.179.101,443,udp,0.084307909,51,326,SF,1,1,0,Dd,1,79,1,354
192.168.1.4,45209,142.251.167.147,443,udp,0.018680096,44,122,SF,1,1,0,Dd,1,72,1,150
192.168.1.4,39646,69.90.254.78,443,udp,0.029374123,41,191,SF,1,1,0,Dd,1,69,1,219
192.168.1.4,39714,20.114.189.135,443,tcp,14.62327504,5229,6501,RSTO,1,0,0,ShADadfR,17,6121,12,7133
192.168.1.4,48762,172.253.62.97,443,udp,0.001219988,48,108,SF,1,1,0,Dd,1,76,1,136
192.168.1.6,37470,192.168.1.4,22,SSH,18.08861207962036,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,50453,192.168.1.1,53,udp,0.00406003,50,219,SF,1,1,0,Dd,1,78,1,247
192.168.1.4,54524,192.168.1.1,53,udp,0.001669884,67,125,SF,1,1,0,Dd,1,95,1,153
192.168.1.6,36104,192.168.1.4,22,SSH,18.089854,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,35688,192.168.1.4,22,SSH,18.088139057159424,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,58910,23.205.105.32,443,tcp,0.068197966,1884,4345,SF,1,0,0,ShADadFRf,12,2468,10,4873
192.168.1.6,44984,192.168.1.4,22,SSH,16.587033987045288,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.6,54030,192.168.1.4,22,SSH,18.09735107421875,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,55602,146.75.38.132,443,tcp,126.2264509,2649,4426,SF,1,0,0,ShADadFRf,17,3517,19,5422
192.168.1.4,52052,192.168.1.1,53,udp,0.001245975,45,110,SF,1,1,0,Dd,1,73,1,138
192.168.1.4,53308,146.75.36.84,443,tcp,0.056324959,1790,5821,SF,1,0,0,ShADaFdRtRf,11,2286,10,6349
192.168.1.6,34520,192.168.1.4,22,SSH,0.000525951,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,49642,192.168.1.1,53,udp,0.002494097,58,406,SF,1,1,0,Dd,1,86,1,434
192.168.1.6,34426,192.168.1.4,22,SSH,18.08722996711731,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59581,192.168.1.1,53,udp,0.059300184,2735,4925,SF,1,0,0,Dd,5,2875,7,5121
